Investec BCI World Axis Cautious FF D,2022/03/30,"2,699,112.00",2022/08/18
Investec BCI World Axis Core FF D,2022/03/30,"4,725,391.00",2022/08/18
Investec BCI World Axis Flexible FF D,2022/03/30,"54,086,895.00",2022/08/18
Investec BCI World Axis Global Eq FF D,2022/03/30,"3,823,955.00",2022/08/18
Investhouse Ci Balanced B,2017/04/03,"241,787,183.00",2022/08/18
Investhouse Ci Cautious B,2017/04/03,"163,995,333.00",2022/08/18
Investhouse Ci Global Feeder B,2017/07/03,"195,816,817.00",2022/08/18
IP Active Beta A,2014/02/26,"581,732,473.00",2022/08/18
IP Diversified Inc FoF B2,2011/10/03,"287,088,262.00",2022/08/18
IP Flexible Growth Fund B2,2011/10/03,"405,578,679.00",2022/08/18
IP Foreign Flexible FF A1,2011/11/01,"93,964,943.00",2022/08/18
IP High Conviction Equity A,2012/12/03,"104,836,482.00",2022/08/18
IP Interest Plus,2001/10/24,"169,608,157.00",2022/08/18
IP Prudential Equity A,2016/02/24,"101,803,056.00",2022/08/18
IP Prudential FoF B2,2011/10/03,"129,319,445.00",2022/08/18
IP Worldwide Active Beta A,2020/01/15,"133,576,742.00",2022/08/18
IP Worldwide Flex FoF B2,2011/10/03,"167,345,974.00",2022/08/18
JBL SCI Cautious FoF B1,2022/04/01,"345,273,958.00",2022/08/18
JBL SCI Flexible FoF B1,2017/05/11,"341,759,676.00",2022/08/18
JBL SCI Managed FoF B1,2017/05/11,"1,202,036,541.00",2022/08/18
JBL SCI Worldwide Flexible FoF B1,2017/05/11,"614,565,889.00",2022/08/18
Korner BCI Flexible A,2018/07/09,"67,415,380.00",2022/08/18
Kruger Ci Balanced A,2018/03/14,"1,432,152,275.00",2022/08/18
Kruger Ci Equity B1,2017/07/03,"242,345,756.00",2022/08/18
Kruger Ci International Equity FF A,2022/07/01,"14,326,926.00",2022/08/18
Kruger Ci Intl Flexible Feeder Fd B1,2012/12/10,"755,800,587.00",2022/08/18
Kruger Ci Prudential A,2018/03/14,"889,042,884.00",2022/08/18
Laurium Africa USD Bond Prescient FF B3,2019/12/02,"430,284,775.00",2022/08/18
Laurium BCI Strategic Income S,2014/11/07,"851,704,641.00",2022/08/18
Laurium Flexible Prescient B3,2013/02/01,"3,495,181,895.00",2022/08/18
Laurium Global Equity Prescient A1,2020/10/30,"781,172,577.00",2022/08/18
Laurium Stable Prescient B3,2018/11/29,"151,646,223.00",2022/08/18
Legacy Africa Prescient Money Market B3,2021/04/30,"80,730,924.00",2022/08/18
Lima Mbeu SCI Equity A1,2019/06/03,"96,761,527.00",2022/08/18
Lodestar Core Equity 27four B1,2022/02/03,"483,969,241.00",2022/08/18
Lodestar Global Equity ACI B1,2019/09/30,"930,867,952.00",2022/08/18
Long Beach Managed Prescient B3,2013/03/07,"126,879,693.00",2022/08/18
Long Beach Worldwide Flex Prescient A1,2009/06/25,"301,934,873.00",2022/08/18
Lunar BCI Worldwide Flexible A,2016/06/03,"124,267,887.00",2022/08/18
Lynx Prime Balanced FoF A1,2005/07/01,"611,775,623.00",2022/08/18
Lynx Prime Cautious FoF A1,2005/07/01,"425,954,221.00",2022/08/18
Lynx Prime Global Diversified FoF A1,2002/04/09,"366,553,386.00",2022/08/18
Lynx Prime Opportunities FoF A1,2009/02/02,"60,785,846.00",2022/08/18
M&G 2.5% Target Income Fund B,2019/04/02,"100,627,571.00",2022/08/18
M&G 5% Target Income Fund B,2019/04/02,"204,922,712.00",2022/08/18
M&G 7% Target Income Fund B,2019/04/02,"392,805,982.00",2022/08/18
M&G Africa Equity Fund B,2017/09/15,"721,690,200.00",2022/08/18
M&G Balanced Fund A,1999/08/02,"21,777,469,322.00",2022/08/18
M&G Bond Fund A,2000/10/27,"749,849,265.00",2022/08/18
M&G Corporate Bond Fund B,2015/09/16,"5,828,888,535.00",2022/08/18
M&G Dividend Maximiser Fund A,1999/08/02,"4,073,634,037.00",2022/08/18
M&G Enhanced Income Fund B,2009/07/01,"804,644,144.00",2022/08/18
M&G Enhanced SA Property Tracker Fund A,2005/12/02,"684,559,127.00",2022/08/18
M&G Equity Fund A,1999/08/02,"4,571,554,340.00",2022/08/18
M&G Global Balanced Feeder Fund B,2018/06/28,"51,828,063.00",2022/08/18
M&G Global Bond Feeder Fund A,2000/10/27,"613,291,111.00",2022/08/18
M&G Global Equity Feeder Fund A,2000/02/18,"486,967,920.00",2022/08/18
M&G Global Inflation Plus Feeder Fund A,2004/03/01,"237,576,518.00",2022/08/18
M&G Global Property FF B,2021/11/24,"1,226,117.00",2022/08/18
M&G High Interest Fund B,2010/12/08,"10,031,827,504.00",2022/08/18
M&G Income Fund B,2016/12/06,"599,572,799.00",2022/08/18
M&G Inflation Plus Fund A,2001/06/01,"20,497,598,390.00",2022/08/18
M&G Money Market Fund B,2002/01/10,"1,323,352,383.00",2022/08/18
M&G Pan African Bond Fund D,2019/04/09,"18,027,435,733.00",2022/08/18
M&G Property Fund B,2020/07/09,"139,829,045.00",2022/08/18
M&G SA Equity Fund B,2000/09/21,"40,687,661,631.00",2022/08/18
M1 Capital Prescient Equity B3,2014/08/07,"94,844,931.00",2022/08/18
M1 Capital Prescient Global Equity B3,2016/03/22,"18,197,486.00",2022/08/18
Maestro Equity Prescient B3,2005/07/01,"42,650,981.00",2022/08/18
Marriott Balanced FoF A,2001/10/01,"2,303,962,916.00",2022/08/18
Marriott Core Income A,2001/02/05,"10,429,004,731.00",2022/08/18
Marriott Dividend Growth R,1988/08/01,"2,567,028,291.00",2022/08/18
Marriott Essential Income D,2019/03/11,"607,661,366.00",2022/08/18
Marriott First World Equity FF,2008/12/12,"545,447,815.00",2022/08/18
Marriott Global Income,1999/02/22,"43,393,289.00",2022/08/18
Marriott High Income FoF A,2001/10/01,"3,782,848,881.00",2022/08/18
Marriott Income,1993/10/15,"353,281,412.00",2022/08/18
Marriott International Growth FF A,2004/08/01,"508,970,931.00",2022/08/18
Marriott International Real Estate FF,2000/10/03,"231,989,530.00",2022/08/18
Marriott Money Market A,2002/07/01,"313,915,497.00",2022/08/18
Marriott Property Equity R,1996/09/02,"194,350,950.00",2022/08/18
Marriott Property Income A,2000/02/01,"274,675,411.00",2022/08/18
Marriott Worldwide Flexible FoF A,2001/10/01,"1,099,017,609.00",2022/08/18
Matrix SCI Balanced B1,2018/02/13,"68,543,508.00",2022/08/18
Matrix SCI Bond B2,2004/02/02,"2,192,946,834.00",2022/08/18
Matrix SCI SA Equity A2,2016/08/18,"481,753,710.00",2022/08/18
Matrix SCI Stable Income B1,2018/12/03,"2,689,694,909.00",2022/08/18
Mazi Asset Management Prime Africa Eq B3,2015/10/23,"1,413,330,462.00",2022/08/18
Mazi Asset Management Prime Equity B3,2010/08/05,"832,856,439.00",2022/08/18
Mazi Asset Management Prime Glb Eq A,2020/12/17,"158,524,762.00",2022/08/18
Mazi Asset Management Prime Money Market,2009/05/26,"7,103,751.00",2022/08/18
Meago Enhanced Gl Property Prescient B3,2017/07/18,"622,965,493.00",2022/08/18
Median BCI Balanced FoF A,2016/03/18,"59,837,166.00",2022/08/18
Median BCI Worldwide Flexible FoF A,2016/03/23,"53,077,757.00",2022/08/18
Melville Douglas STANLIB Balanced B1,2008/01/02,"407,380,522.00",2022/08/18
Melville Douglas STANLIB Bond A,2014/07/01,"3,027,321,118.00",2022/08/18
Melville Douglas STANLIB Global Eq FF B1,2016/11/07,"807,951,393.00",2022/08/18
Melville Douglas STANLIB High Alpha B1,2015/07/01,"233,490,754.00",2022/08/18
Melville Douglas STANLIB Med Eq FoF A,2014/05/02,"207,615,204.00",2022/08/18
Melville Douglas STANLIB SA Equity B3,2022/03/01,"14,878,984.00",2022/08/18
Mentenova Global Equity Prescient B1,2018/02/20,"190,208,927.00",2022/08/18
Mentenova Global Equity Prescient FoF Z,2022/05/10,"129,923,729.00",2022/08/18
Mentenova Local Bond Prescient FoF Z,2022/06/10,"85,277,923.00",2022/08/18
Mentenova Local Equity Prescient FoF Z,2022/04/29,"277,432,066.00",2022/08/18
Mergence CPI + 4% Prime B3,2012/11/01,"151,528,285.00",2022/08/18
Mergence Equity Prime B3,2010/11/16,"57,020,537.00",2022/08/18
Methodical BCI Absolute A,2018/04/23,"807,182,423.00",2022/08/18
Methodical BCI Balanced A,2015/02/09,"737,308,006.00",2022/08/18
Methodical BCI Bond B2,2021/01/29,"206,273,743.00",2022/08/18
Methodical BCI Equity B1,2016/06/01,"323,885,176.00",2022/08/18
Methodical BCI Equity Preserver B2,2018/12/10,"463,846,168.00",2022/08/18
Methodical BCI Global Dynamic B5,2020/12/01,"74,743,505.00",2022/08/18
Methodical BCI Global Flexible FoF A,2018/05/23,"282,323,738.00",2022/08/18
Methodical BCI Income B1,2018/04/23,"385,907,873.00",2022/08/18
Methodical BCI Stable A,2015/02/09,"199,375,459.00",2022/08/18
Methodical BCI Worldwide Growth FoF A,2015/02/09,"214,815,614.00",2022/08/18
Metope Property Income Prescient G,2019/10/31,"36,652,209.00",2022/08/18
Metope Property Prescient D,2015/02/02,"98,646,635.00",2022/08/18
MFS SCI Cautious FoF B1,2017/07/04,"202,660,855.00",2022/08/18
MFS SCI Moderate FoF B1,2017/07/04,"73,495,208.00",2022/08/18
MI-PLAN IP Beta Equity B2,2008/04/01,"111,328,162.00",2022/08/18
MI-PLAN IP Enhanced Income A1,2012/03/23,"7,569,089,079.00",2022/08/18
MI-PLAN IP Global AI Opportunity B2,2008/04/01,"53,373,046.00",2022/08/18
MI-PLAN IP Global Macro B1,2013/05/09,"1,655,020,935.00",2022/08/18
MI-PLAN IP Global Property FF B1,2013/05/31,"83,794,407.00",2022/08/18
MI-PLAN IP Inflation Plus 3 B2,2008/04/01,"159,091,634.00",2022/08/18
MI-PLAN IP Inflation Plus 5 B2,2008/04/01,"208,754,797.00",2022/08/18
MI-PLAN IP Inflation Plus 7 B2,2008/04/01,"426,388,387.00",2022/08/18
MI-PLAN IP Sarasin EquiSar FF B2,2008/07/09,"112,679,570.00",2022/08/18
Mianzo CPI+3% 27Four A1,2019/11/29,"54,194,866.00",2022/08/18
Mianzo Equity 27Four A1,2019/11/29,"9,080,791.00",2022/08/18
Momentum Active Bond B1,2007/03/01,"1,221,302,373.00",2022/08/18
Momentum Bond A,1995/02/01,"9,456,786,886.00",2022/08/18
Momentum Capped SWIX Index A2,2018/02/05,"2,689,330,635.00",2022/08/18
Momentum Core Equity B,2017/04/04,"3,328,829,833.00",2022/08/18
Momentum Corporate Money Market B1,2022/03/01,"60,118,866.00",2022/08/18
Momentum Diversified Income B1,2007/11/01,"2,188,217,257.00",2022/08/18
Momentum Emerg Mgr Growth B1,2007/03/01,"1,293,361,656.00",2022/08/18
Momentum Enhanced Yield A,2004/10/14,"8,248,579,366.00",2022/08/18
Momentum Equity A,2011/11/01,"3,689,315,130.00",2022/08/18
Momentum Financials A,1998/07/01,"432,225,782.00",2022/08/18
Momentum Flexible Income B1,2019/06/24,"691,923,055.00",2022/08/18
Momentum Focus 3 Fund of Funds A,2004/06/30,"541,899,647.00",2022/08/18
Momentum Focus 5 Fund of Funds A,2004/10/01,"2,185,548,577.00",2022/08/18
Momentum Focus 6 Fund of Funds B,2017/04/04,"5,625,905,253.00",2022/08/18
Momentum Focus 7 Fund of Funds A,2004/07/01,"2,299,549,690.00",2022/08/18
Momentum Global Cautious FF A,2001/07/01,"75,142,686.00",2022/08/18
Momentum Global Growth FF A,1999/05/03,"1,210,967,072.00",2022/08/18
Momentum High Growth B1,2007/04/02,"2,787,807,318.00",2022/08/18
Momentum Income Plus A,2005/06/28,"9,493,954,246.00",2022/08/18
Momentum Industrial A,1998/07/01,"51,108,587.00",2022/08/18
Momentum Inflation Linked Bond A,2002/10/21,"287,435,199.00",2022/08/18
Momentum International Balanced FF B4,2005/01/03,"599,063,979.00",2022/08/18
Momentum International Income A,2002/12/31,"75,803,153.00",2022/08/18
Momentum Macro Growth B1,2007/04/02,"946,302,417.00",2022/08/18
Momentum Macro Value B1,2007/04/02,"2,557,117,333.00",2022/08/18
Momentum Managed Bond B1,2007/03/01,"617,171,365.00",2022/08/18
Momentum Money Market A,1999/01/06,"13,579,109,013.00",2022/08/18
Momentum Opportunistic Equity D,2014/03/11,"2,704,217,026.00",2022/08/18
Momentum Optimal Yield A,2002/12/31,"163,190,416.00",2022/08/18
Momentum Outcome Based Money Market B1,2007/03/01,"134,455,633.00",2022/08/18
Momentum Property Equity B1,2007/03/01,"1,028,085,538.00",2022/08/18
Momentum Quality Equity B1 ZAR Dis,2021/08/03,"66,928,580.00",2022/08/18
Momentum Real Growth Property A,2004/09/01,"875,411,144.00",2022/08/18
Momentum Real Growth Property Index B1,2017/04/04,"246,118,166.00",2022/08/18
Momentum Real Return A,2007/04/02,"316,448,507.00",2022/08/18
Momentum Resources A,1987/08/10,"157,944,800.00",2022/08/18
Momentum SA Flexible Fixed Interest B1,2017/04/04,"8,051,150,304.00",2022/08/18
Momentum SA Real Growth Property B1,2017/04/04,"558,740,918.00",2022/08/18
Momentum Small/Mid-Cap A,2000/04/26,"175,093,585.00",2022/08/18
Momentum Target 3 Fund of Funds B,2017/04/04,"52,170,808.00",2022/08/18
Momentum Target 5 Fund of Funds B,2017/04/04,"313,742,590.00",2022/08/18
Momentum Target 6 Fund of Funds B,2017/04/04,"84,347,306.00",2022/08/18
Momentum Target 7 Fund of Funds B,2017/04/04,"145,772,887.00",2022/08/18
Momentum Trending Equity B1,2017/04/04,"2,237,624,257.00",2022/08/18
Momentum Ultra Long-Term Value B1,2009/10/23,"3,986,317,942.00",2022/08/18
Momentum Value Equity B1,2017/04/04,"1,256,312,433.00",2022/08/18
Montrose BCI Cautious FoF A,2007/06/21,"103,877,681.00",2022/08/18
Montrose BCI Flexible FoF A,2007/05/14,"39,079,347.00",2022/08/18
Montrose BCI Moderate FoF A,2007/05/14,"81,102,975.00",2022/08/18
Moore Ci Balanced FoF B,2015/04/15,"56,721,303.00",2022/08/18
Moore Ci Growth FoF B,2015/04/15,"39,933,724.00",2022/08/18
Moore Ci Stable FoF B,2015/04/15,"129,357,614.00",2022/08/18
MSM Property 27Four A1,2017/05/31,"143,702,331.00",2022/08/18
Muhu Money Market Prescient B1,2021/06/11,"220,270,542.00",2022/08/18
Multi Asset IP Balanced B1,2015/01/22,"321,472,427.00",2022/08/18
Multi Asset IP Balanced Defensive B1,2015/01/22,"266,969,445.00",2022/08/18
Multi Asset IP Balanced Plus B1,2015/01/22,"250,188,980.00",2022/08/18
Naviga BCI Worldwide Flexible Growth A,2020/06/29,"601,326,098.00",2022/08/18
Nedgroup Inv Balanced A,2011/10/11,"4,885,165,323.00",2022/08/18
Nedgroup Inv Bravata Ww Flex A,2005/10/03,"1,469,342,490.00",2022/08/18
Nedgroup Inv Core Accelerated B2,2017/02/28,"1,015,811,814.00",2022/08/18
Nedgroup Inv Core Bond A,1999/08/02,"4,104,698,310.00",2022/08/18
Nedgroup Inv Core Diversified B,2009/09/01,"18,432,035,568.00",2022/08/18
Nedgroup Inv Core Global FF A,2016/01/04,"6,634,550,364.00",2022/08/18
Nedgroup Inv Core Guarded B,2010/01/29,"9,322,713,629.00",2022/08/18
Nedgroup Inv Core Income C3,2005/07/01,"50,396,171,061.00",2022/08/18
Nedgroup Inv Corporate Money Market C4,2012/09/20,"44,043,102,057.00",2022/08/18
Nedgroup Inv Entrepreneur R,1997/11/17,"1,488,212,974.00",2022/08/18
Nedgroup Inv Financials R,1987/07/01,"352,648,159.00",2022/08/18
Nedgroup Inv Flexible Inc A,1999/07/01,"17,237,429,502.00",2022/08/18
Nedgroup Inv Fundisa A,2007/11/13,"107,410,714.00",2022/08/18
Nedgroup Inv Global Behvrl FF C,2019/06/20,"690,096,604.00",2022/08/18
Nedgroup Inv Global Cautious FF B,2009/10/30,"1,028,904,701.00",2022/08/18
Nedgroup Inv Global EM Equity FF C,2019/04/26,"833,957,196.00",2022/08/18
Nedgroup Inv Global Equity FF A,2001/10/01,"17,212,347,520.00",2022/08/18
Nedgroup Inv Global Flexible FF R,1996/12/04,"8,826,108,466.00",2022/08/18
Nedgroup Inv Global Property FF B,2016/07/11,"1,585,399,212.00",2022/08/18
Nedgroup Inv Managed R,1997/11/17,"1,486,420,981.00",2022/08/18
Nedgroup Inv Mining & Res R,1994/10/03,"957,537,485.00",2022/08/18
Nedgroup Inv Money Market R,2000/03/31,"20,921,448,540.00",2022/08/18
Nedgroup Inv Opportunity A,1999/12/01,"6,640,337,049.00",2022/08/18
Nedgroup Inv Prime Money Market C4,2018/02/28,"1,099,845,243.00",2022/08/18
Nedgroup Inv Private Wealth Equity A,2004/05/01,"946,178,378.00",2022/08/18
Nedgroup Inv Property A1,2010/07/30,"1,153,497,588.00",2022/08/18
Nedgroup Inv Rainmaker A,1998/10/01,"7,122,767,988.00",2022/08/18
Nedgroup Inv SA Equity B3,2014/03/27,"2,763,257,833.00",2022/08/18
Nedgroup Inv Select Balanced FoF A,2004/05/01,"1,478,183,568.00",2022/08/18
Nedgroup Inv Select Defensive FoF A,2004/05/01,"3,447,499,875.00",2022/08/18
Nedgroup Inv Select Equity FoF A,2006/11/01,"178,333,729.00",2022/08/18
Nedgroup Inv Select Glb Eq FoF C,2021/03/01,"108,816,167.00",2022/08/18
Nedgroup Inv Select Growth FoF A,2006/11/01,"1,813,489,303.00",2022/08/18
Nedgroup Inv Select Inc FoF B2,2019/02/01,"1,194,167,154.00",2022/08/18
Nedgroup Inv Stable A,2007/11/01,"19,077,776,370.00",2022/08/18
Nedgroup Inv XS Accelerated FoF A,2004/09/01,"213,615,934.00",2022/08/18
Nedgroup Inv XS Diversified FoF A,2004/09/01,"3,416,042,715.00",2022/08/18
Nedgroup Inv XS Guarded FoF A,2004/09/01,"967,348,700.00",2022/08/18
Nest Egg BCI Worldwide Equity A,2017/05/09,"238,267,786.00",2022/08/18
Nest Egg BCI Worldwide Flexible A,2018/05/04,"260,036,369.00",2022/08/18
New Road BCI Global Flexible FoF B,2020/10/20,"261,735,768.00",2022/08/18
New Road BCI Income FoF A,2020/04/26,"493,430,296.00",2022/08/18
New Road BCI Managed FoF A,2020/04/23,"302,853,166.00",2022/08/18
New Road BCI Moderate FoF A,2020/04/23,"561,458,757.00",2022/08/18
New Road BCI Stable FoF A,2020/04/29,"583,755,583.00",2022/08/18
NFB Ci Defensive FoF A,2018/12/03,"459,189,111.00",2022/08/18
NFB Ci Managed A,2013/10/21,"1,198,706,956.00",2022/08/18
NFB Ci Managed Growth FoF A,2018/12/03,"1,033,820,755.00",2022/08/18
NFB Ci Stable A,2013/10/21,"1,879,070,931.00",2022/08/18
NFB Ci Worldwide Flexible B1,2013/10/21,"239,604,501.00",2022/08/18
NGI Private Wealth Bond,2004/05/01,"450,375,637.00",2022/08/18
NGI Private Wealth Diversified Growth A,2004/05/01,"233,334,553.00",2022/08/18
NGI Private Wealth Preference Share A,2008/09/01,"160,400,687.00",2022/08/18
NGI Private Wealth Property Equity,2004/05/01,"149,511,731.00",2022/08/18
Ninety One Absolute Balanced B,2003/07/01,"606,860,737.00",2022/08/18
Ninety One Active Quants R,1987/02/12,"661,298,959.00",2022/08/18
Ninety One Africa Z,2005/12/01,"7,661,597.00",2022/08/18
Ninety One Cautious Managed Z,2006/04/01,"19,439,638,617.00",2022/08/18
Ninety One Commodity R,1995/02/01,"1,739,253,886.00",2022/08/18
Ninety One Corporate Bond Z,2006/05/02,"18,448,647,692.00",2022/08/18
Ninety One Corporate Money Market A,2007/07/05,"35,630,507,674.00",2022/08/18
Ninety One Diversified Income Z,2008/09/01,"20,652,434,464.00",2022/08/18
Ninety One Emerging Companies R,1995/02/01,"2,964,576,977.00",2022/08/18
Ninety One Equity R,1987/11/02,"12,642,931,205.00",2022/08/18
Ninety One Gilt R,1990/09/03,"13,235,590,871.00",2022/08/18
Ninety One Glb Multi-Asset Income FF B,2002/03/01,"2,133,336,944.00",2022/08/18
Ninety One Global Franchise FF A,2001/07/01,"30,861,880,658.00",2022/08/18
Ninety One Global Strategic Equity FF R,1995/03/01,"4,146,586,196.00",2022/08/18
Ninety One Global Strategic Managed FF A,2003/09/01,"5,464,788,574.00",2022/08/18
Ninety One High Income R,1994/02/09,"21,806,648,450.00",2022/08/18
Ninety One Managed R,1994/02/09,"29,562,447,484.00",2022/08/18
Ninety One Money Market R,1997/05/02,"45,298,530,456.00",2022/08/18
Ninety One Opportunity R,1997/05/02,"65,356,511,840.00",2022/08/18
Ninety One Property Equity A,2004/06/01,"4,743,373,211.00",2022/08/18
Ninety One SA Equity Z,2016/05/20,"2,494,984,830.00",2022/08/18
Ninety One STeFI Plus B,2000/07/03,"12,112,024,849.00",2022/08/18
Ninety One Value R,1997/05/02,"5,071,532,299.00",2022/08/18
Ninety One Worldwide Flexible Z,2016/04/01,"700,654,514.00",2022/08/18
NMRQL SCI Balanced A,2017/10/02,"40,305,143.00",2022/08/18
Noble PP BCI All Weather Fund of FundsA,2010/12/01,"37,842,367.00",2022/08/18
Noble PP BCI Balanced Fund of Funds A1,2010/12/01,"330,970,959.00",2022/08/18
Noble PP BCI Flexible A,2010/12/01,"1,037,365,500.00",2022/08/18
Noble PP BCI Strategic Income FOF A1,2010/12/01,"337,886,431.00",2022/08/18
Noble PP BCI Wealth Creator FOF A1,2010/12/01,"171,031,248.00",2022/08/18
Noble PP BCI Worldwide Flexible FoF B,2021/07/13,"218,120,286.00",2022/08/18
Northstar SCI Equity B,2017/07/03,"380,728,095.00",2022/08/18
Northstar SCI Global Flexible A,2016/01/12,"621,851,029.00",2022/08/18
Northstar SCI Global Flexible FF B,2017/07/03,"214,299,359.00",2022/08/18
Northstar SCI Income A1,2014/07/22,"555,812,508.00",2022/08/18
Northstar SCI Managed A1,1998/03/01,"1,032,555,759.00",2022/08/18
Novare Balanced B1,2017/08/16,"249,287,498.00",2022/08/18
Novare Capital Preserver FoF A1,2011/04/08,"162,207,327.00",2022/08/18
Novare Worldwide Flexible FoF A1,2012/03/01,"53,015,049.00",2022/08/18
Oakhaven SNN Bond 2,2020/12/01,"62,964,444.00",2022/08/18
Oakhaven SNN Core Income A1,2018/09/25,"504,582,451.00",2022/08/18
Oasis Balanced A,2001/03/12,"597,298,662.00",2022/08/18
Oasis Balanced Stable FoF A,2004/04/30,"109,094,395.00",2022/08/18
Oasis Bond C,2002/06/27,"276,211,070.00",2022/08/18
Oasis Crescent Bal Progressive FoF A,2005/03/02,"1,419,480,583.00",2022/08/18
Oasis Crescent Balanced High Eq FoF B,2010/04/06,"175,100,105.00",2022/08/18
Oasis Crescent Balanced Stable FoF C,2010/04/06,"565,306,220.00",2022/08/18
Oasis Crescent Equity A,1998/07/31,"5,671,574,969.00",2022/08/18
Oasis Crescent Income A,2010/04/01,"2,971,371,969.00",2022/08/18
Oasis Crescent International FF A,2001/09/28,"1,794,056,161.00",2022/08/18
Oasis Crescent Intl Balanced Low Eq FF C,2016/06/15,"121,584,080.00",2022/08/18
Oasis Crescent Intl Property Equity FF A,2007/04/30,"523,010,466.00",2022/08/18
Oasis General Equity A,2001/09/28,"515,583,159.00",2022/08/18
Oasis Money Market A,2001/09/28,"189,004,434.00",2022/08/18
Oasis Property Equity A,2000/09/28,"128,862,345.00",2022/08/18
Obsidian SCI Balanced B4,2013/10/01,"930,143,543.00",2022/08/18
Obsidian SCI Equity B3,2015/12/28,"313,469,988.00",2022/08/18
Obsidian SCI Worldwide Flexible B,2022/05/03,"21,392,334.00",2022/08/18
Octagon SCI Cautious FoF B1,2016/01/21,"740,933,662.00",2022/08/18
Octagon SCI Flexible Income FoF B1,2018/06/06,"186,785,669.00",2022/08/18
Octagon SCI Global Balanced FoF C1,2022/04/01,"132,800,796.00",2022/08/18
Octagon SCI Growth FoF B1,2016/01/21,"535,272,570.00",2022/08/18
Octagon SCI Worldwide Flexible FoF B1,2016/01/21,"54,738,425.00",2022/08/18
Odyssey BCI Worldwide Flexible A,2020/10/13,"428,332,695.00",2022/08/18
Old Mutual Albaraka Balanced A,2010/11/12,"3,380,389,029.00",2022/08/18
Old Mutual Albaraka Equity A,1992/06/01,"1,697,241,356.00",2022/08/18
Old Mutual Albaraka Income B0,2020/03/31,"1,852,045,540.00",2022/08/18
Old Mutual Balanced R,1994/03/01,"21,154,626,753.00",2022/08/18
Old Mutual Bond R,1994/12/31,"661,136,443.00",2022/08/18
Old Mutual Capital Builder B2,2008/02/29,"712,690,238.00",2022/08/18
Old Mutual Capped SWIX Index B1,2017/05/31,"533,121,339.00",2022/08/18
Old Mutual Core Balanced B2,2015/03/02,"715,114,501.00",2022/08/18
Old Mutual Core Conservative B1,2017/03/31,"409,102,798.00",2022/08/18
Old Mutual Core Moderate A,2018/02/28,"83,562,039.00",2022/08/18
Old Mutual Dynamic Floor B1,2002/11/01,"2,480,929,841.00",2022/08/18
Old Mutual Equity B1,2018/02/28,"4,934,294,555.00",2022/08/18
Old Mutual ESG Equity B1,2020/05/29,"170,264,231.00",2022/08/18
Old Mutual Flexible R,1996/08/20,"6,010,421,399.00",2022/08/18
Old Mutual FTSE RAFI AW Index FF C,2012/09/03,"715,036,823.00",2022/08/18
Old Mutual Global Currency FF A,2010/03/01,"643,475,778.00",2022/08/18
Old Mutual Global Equity R,1995/05/17,"24,039,188,840.00",2022/08/18
Old Mutual Gold R,1990/02/05,"968,718,067.00",2022/08/18
Old Mutual Income R,1989/04/22,"4,757,745,685.00",2022/08/18
Old Mutual Inst Money Mkt B2,1999/09/26,"1,471,463,051.00",2022/08/18
Old Mutual Institutional Intrst Brng B1,2020/11/30,"9,042,571,866.00",2022/08/18
Old Mutual Institutional ST Intrst B2,2018/08/31,"1,416,505,767.00",2022/08/18
Old Mutual Interest Plus A,2011/10/03,"1,661,169,811.00",2022/08/18
Old Mutual Investors R,1966/10/03,"13,979,526,673.00",2022/08/18
Old Mutual Managed Alpha Equity A,2009/07/01,"1,801,692,072.00",2022/08/18
Old Mutual Maximum Return Fund B1,2013/07/01,"1,131,217,217.00",2022/08/18
Old Mutual Mid & Small-Cap R,1997/04/30,"578,715,556.00",2022/08/18
Old Mutual Moderate Balanced B1,2015/02/02,"1,463,167,699.00",2022/08/18
Old Mutual Money Market A,1998/08/26,"11,458,585,338.00",2022/08/18
Old Mutual MSCI EM ESG Idx FF B1,2018/10/31,"1,086,073,979.00",2022/08/18
Old Mutual MSCI World ESG Index FF B1,2018/10/31,"2,943,120,839.00",2022/08/18
Old Mutual Multi-Managers Agg Bal FoF B4,2015/07/31,"995,639,524.00",2022/08/18
Old Mutual Multi-Managers Bal FoF A,2001/06/05,"13,811,906,627.00",2022/08/18
Old Mutual Multi-Managers Caut FoF A,2010/09/02,"739,927,987.00",2022/08/18
Old Mutual Multi-Managers Def FoF A,2001/06/05,"5,214,222,502.00",2022/08/18
Old Mutual Multi-Managers Enh Inc FoF A,2001/06/05,"1,056,218,273.00",2022/08/18
Old Mutual Multi-Managers Equity FoF A,2001/06/05,"233,674,028.00",2022/08/18
Old Mutual Multi-Managers Gl Inc FoF B1,2015/05/04,,
Old Mutual Multi-Managers Gl Prop FoF B1,2015/05/04,,
Old Mutual Multi-Managers Glbl Eq FoF B1,2015/10/30,"1,268,891.00",2022/08/18
Old Mutual Multi-Managers Max Ret FoF B4,2015/07/31,"354,726,497.00",2022/08/18
Old Mutual Multi-Managers MoneyMarket A,2001/06/05,"555,578,916.00",2022/08/18
Old Mutual Multi-Managers WW MA FoF B2,2021/10/29,"3,037,535.00",2022/08/18
Old Mutual Multi Managed Equity B1,2016/06/01,"3,161,159,845.00",2022/08/18
Old Mutual RAFI 40 Index B1,2007/10/01,"1,380,246,486.00",2022/08/18
Old Mutual Real Income B,2006/04/01,"5,126,314,173.00",2022/08/18
Old Mutual SA Quoted Property,2003/10/01,"1,684,342,262.00",2022/08/18
